9.751975059509277344e+00,3.551535129547119141e+00
6.407878398895263672e+00,1.422626972198486328e+00
6.341406822204589844e+00,7.188369035720825195e-01
1.174067020416259766e+01,4.257864475250244141e+00
9.807041168212890625e+00,4.206924915313720703e+00
9.967350006103515625e+00,5.062347888946533203e+00
7.918223381042480469e+00,1.171913623809814453e+00
1.187108707427978516e+01,3.857873916625976562e+00
2.727108716964721680e+00,2.522486925125122070e+00
1.268373203277587891e+01,6.408192157745361328e+00
8.431150436401367188e+00,9.639612436294555664e-01
4.000697612762451172e+00,1.859437823295593262e+00
1.088954830169677734e+01,2.800336599349975586e+00
9.018362998962402344e+00,3.681283950805664062e+00
1.038287544250488281e+01,3.839683294296264648e+00
1.006208896636962891e+01,2.777502775192260742e+00
1.249737644195556641e+01,4.395128726959228516e+00
7.779690742492675781e+00,9.507784992456436157e-02
9.823187828063964844e+00,3.165101051330566406e+00
8.992880821228027344e+00,3.289647102355957031e+00
9.177440643310546875e+00,2.909621000289916992e+00
7.622289180755615234e+00,2.453077793121337891e+00
8.551294326782226562e+00,1.312736630439758301e+00
1.086947822570800781e+01,2.837226390838623047e+00
6.934240818023681641e+00,3.426190018653869629e-01
1.272794151306152344e+01,6.259061336517333984e+00
1.131045246124267578e+01,4.268598079681396484e+00
8.545417785644531250e+00,3.910667002201080322e-01
1.105370807647705078e+01,1.710508108139038086e+00
9.886975288391113281e+00,1.643305540084838867e+00
6.173589229583740234e+00,2.755274474620819092e-01
9.702032089233398438e+00,3.339220523834228516e+00
1.046821117401123047e+01,1.675314188003540039e+00
1.191018486022949219e+01,6.113033771514892578e+00
1.052379035949707031e+01,4.701663017272949219e+00
1.188854026794433594e+01,2.664518117904663086e+00
1.057277870178222656e+01,5.293312072753906250e+00
1.079406642913818359e+01,2.425809860229492188e+00
7.365135192871093750e+00,2.677536010742187500e+00
1.104482460021972656e+01,1.994341135025024414e+00
8.887683868408203125e+00,3.551758766174316406e+00
1.138515758514404297e+01,3.165750741958618164e+00
1.171073532104492188e+01,5.138234138488769531e+00
1.196416950225830078e+01,5.081586837768554688e+00
7.291584014892578125e+00,1.852220654487609863e+00
1.049212646484375000e+01,1.156892418861389160e+00
1.251708793640136719e+01,3.421636343002319336e+00
1.160848045349121094e+01,2.811645030975341797e+00
1.009489631652832031e+01,1.728798389434814453e+00
8.042017936706542969e+00,3.129036664962768555e+00
1.240099143981933594e+01,4.609067440032958984e+00
7.029715538024902344e+00,9.754850268363952637e-01
2.595158815383911133e+00,2.219364881515502930e+00
9.044841766357421875e+00,2.416028738021850586e+00
6.600818634033203125e+00,5.760431289672851562e-01
6.728664398193359375e+00,1.561430990695953369e-01
1.119104957580566406e+01,1.986747980117797852e+00
6.844292163848876953e+00,1.092042922973632812e+00
5.055778503417968750e+00,1.877472043037414551e+00
1.109761619567871094e+01,4.810233592987060547e+00
1.027546882629394531e+01,4.498625755310058594e+00
6.726477146148681641e+00,2.598380088806152344e+00
6.938262462615966797e+00,1.809110403060913086e+00
1.170771694183349609e+01,4.452979564666748047e+00
1.188882923126220703e+01,3.500050306320190430e+00
1.138076305389404297e+01,5.772782802581787109e+00
7.851544857025146484e+00,1.251075625419616699e+00
6.310979366302490234e+00,4.698147475719451904e-01
1.317773829214274883e-03,3.715232133865356445e+00
1.166377544403076172e+01,5.093515396118164062e+00
9.440712928771972656e+00,3.251488208770751953e+00
1.230989933013916016e+01,5.080660820007324219e+00
9.599719047546386719e+00,2.397071838378906250e+00
7.389216423034667969e+00,1.356143832206726074e+00
6.785558700561523438e+00,1.731911659240722656e+00
1.148743534088134766e+01,2.179479837417602539e+00
1.163314533233642578e+01,3.402749776840209961e+00
3.769086599349975586e+00,1.417724847793579102e+00
1.106740474700927734e+01,3.446172714233398438e+00
6.755207538604736328e+00,1.125210404396057129e+00
9.747377395629882812e+00,2.166689157485961914e+00
1.105559921264648438e+01,4.758553028106689453e+00
8.222304344177246094e+00,1.993270516395568848e+00
1.199134922027587891e+01,6.094346046447753906e+00
1.191960144042968750e+01,5.229598522186279297e+00
1.149893951416015625e+01,5.301109790802001953e+00
6.190004825592041016e+00,1.099979162216186523e+00
9.039144515991210938e+00,1.022292494773864746e+00
6.954246520996093750e+00,1.064689517021179199e+00
6.641865730285644531e+00,5.413845777511596680e-01
9.056902885437011719e+00,1.122096180915832520e+00
1.104617357254028320e+00,2.108788490295410156e+00
8.203142166137695312e+00,1.660181879997253418e+00
9.321996688842773438e+00,7.728846073150634766e-01
1.100050830841064453e+01,2.691128015518188477e+00
8.004841804504394531e+00,1.118914961814880371e+00
1.058536624908447266e+01,4.047642230987548828e+00
1.016494631767272949e+00,1.808526396751403809e+00
7.819859504699707031e+00,7.869424298405647278e-03
9.534432411193847656e+00,3.242204189300537109e+00
9.694200515747070312e+00,4.225706577301025391e+00
9.057286262512207031e+00,2.744988918304443359e+00
1.034002399444580078e+01,4.692714214324951172e+00
1.196982097625732422e+01,2.922460794448852539e+00
7.704532146453857422e+00,2.018969297409057617e+00
5.452143192291259766e+00,5.350691080093383789e-01
1.272546291351318359e+01,4.742243289947509766e+00
8.335050582885742188e+00,2.758341550827026367e+00
4.145366668701171875e+00,5.561386346817016602e-01
4.718098163604736328e+00,1.135273575782775879e+00
8.877640962600708008e-01,3.286427259445190430e+00
1.026077175140380859e+01,3.314858198165893555e+00
1.154835605621337891e+01,5.799859523773193359e+00
9.629882812500000000e+00,3.016177654266357422e+00
1.101659774780273438e+01,3.079130649566650391e+00
9.004770278930664062e+00,6.222820281982421875e-01
8.559784889221191406e+00,1.080116629600524902e+00
5.771542072296142578e+00,2.487993389368057251e-01
1.199490356445312500e+01,4.002549648284912109e+00
1.047034740447998047e+01,3.691132783889770508e+00
1.048197650909423828e+01,2.523600816726684570e+00
9.112517356872558594e+00,4.119752407073974609e+00
1.021420097351074219e+01,4.439366817474365234e+00
1.006176090240478516e+01,1.667935848236083984e+00
1.042766213417053223e+00,2.159841537475585938e+00
7.324578762054443359e+00,2.139911413192749023e+00
1.043700122833251953e+01,3.776176214218139648e+00
1.140459346771240234e+01,5.911693096160888672e+00
9.666486740112304688e+00,3.443996667861938477e+00
1.063762569427490234e+01,3.510271787643432617e+00
1.278340530395507812e+01,4.996370315551757812e+00
8.926851272583007812e+00,3.162730932235717773e+00
1.099107837677001953e+01,2.322635650634765625e+00
9.703687667846679688e+00,2.324058771133422852e+00
1.052346038818359375e+01,1.295953989028930664e+00
4.883951663970947266e+00,3.756615519523620605e-02
7.585074424743652344e+00,2.508677721023559570e+00
8.465299606323242188e+00,2.848187685012817383e+00
8.150202751159667969e+00,3.312293052673339844e+00
1.009116268157958984e+01,2.188972234725952148e+00
9.757142066955566406e+00,9.690959453582763672e-01
9.824656486511230469e+00,2.561547994613647461e+00
6.065673828125000000e+00,6.800404191017150879e-01
1.249027156829833984e+01,4.546143531799316406e+00
1.183439064025878906e+01,4.227440357208251953e+00
6.098131179809570312e+00,2.420906126499176025e-01
5.339930057525634766e+00,1.372835278511047363e+00
1.276313400268554688e+01,5.692895412445068359e+00
5.020783424377441406e+00,3.460713922977447510e-01
1.052700614929199219e+01,3.045415639877319336e+00
9.804949760437011719e+00,2.068220376968383789e+00
8.014741897583007812e+00,1.184814810752868652e+00
1.069156932830810547e+01,4.047073364257812500e+00
7.329252243041992188e+00,1.636275053024291992e+00
3.452264785766601562e+00,1.985707402229309082e+00
1.025229740142822266e+01,1.810526728630065918e+00
7.686758518218994141e+00,2.509991407394409180e+00
9.281226158142089844e+00,4.364892482757568359e+00
6.428668975830078125e+00,9.858821630477905273e-01
6.926616668701171875e+00,4.359125345945358276e-02
6.630697727203369141e+00,8.465201854705810547e-01
1.251488971710205078e+01,4.372721195220947266e+00
5.269962787628173828e+00,7.171930074691772461e-01
6.318176269531250000e+00,1.714186906814575195e+00
1.093884849548339844e+01,5.280277252197265625e+00
1.066263961791992188e+01,2.734396934509277344e+00
1.179122638702392578e+01,4.129892349243164062e+00
1.293974781036376953e+01,5.853589534759521484e+00
7.521880149841308594e+00,1.399104475975036621e+00
7.205053806304931641e+00,1.799762725830078125e+00
1.197037029266357422e+01,4.306255817413330078e+00
1.115618705749511719e+01,3.541260719299316406e+00
1.126499938964843750e+01,3.381606817245483398e+00
1.231242847442626953e+01,6.074595451354980469e+00
1.253203582763671875e+01,6.333637714385986328e+00
6.546969890594482422e+00,1.936590909957885742e+00
1.054676246643066406e+01,3.839794874191284180e+00
9.699123382568359375e+00,9.785298705101013184e-01
-2.703523635864257812e-01,5.711191892623901367e-01
1.171866321563720703e+01,4.706997871398925781e+00
1.105082035064697266e+01,4.013004302978515625e+00
7.849785327911376953e+00,8.824083954095840454e-02
8.641867637634277344e+00,1.902230620384216309e+00
1.073859500885009766e+01,3.346047163009643555e+00
1.225804233551025391e+01,4.638741493225097656e+00
5.672635555267333984e+00,1.635543256998062134e-01
5.090797424316406250e+00,9.673655629158020020e-01
1.107080554962158203e+01,4.327050685882568359e+00
1.112099933624267578e+01,5.060047626495361328e+00
1.157141876220703125e+01,3.102360248565673828e+00
1.098086452484130859e+01,2.823934793472290039e+00
1.226365947723388672e+01,4.438933372497558594e+00
1.095872592926025391e+01,2.124334335327148438e+00
5.825990676879882812e+00,8.172777891159057617e-01
1.010197067260742188e+01,2.219290733337402344e+00
1.193140602111816406e+01,3.263319730758666992e+00
6.096701145172119141e+00,2.910715639591217041e-01
1.180531501770019531e+01,2.524215459823608398e+00
1.193357467651367188e+01,2.584769487380981445e+00
9.688871383666992188e+00,3.045156717300415039e+00
6.328832149505615234e+00,1.396966099739074707e+00
1.118104553222656250e+01,5.353848934173583984e+00
7.324853897094726562e+00,2.254648685455322266e+00
9.633925437927246094e+00,1.039988398551940918e+00
1.190390014648437500e+01,4.489719867706298828e+00
1.240992546081542969e+01,5.894676208496093750e+00
7.535539150238037109e+00,1.572362542152404785e+00
1.160430812835693359e+01,3.026136398315429688e+00
1.073503112792968750e+01,4.633114814758300781e+00
6.070589065551757812e+00,5.270069837570190430e-01
9.344713211059570312e+00,2.015389680862426758e+00
8.839593887329101562e+00,4.223429560661315918e-01
8.531538963317871094e+00,1.418223619461059570e+00
1.087556457519531250e+01,1.668534755706787109e+00
1.283693122863769531e+01,4.677685260772705078e+00
8.245038986206054688e+00,2.671602249145507812e+00
1.035293769836425781e+01,2.972930192947387695e+00
1.056619644165039062e+01,3.502245664596557617e+00
1.692672669887542725e-01,2.747276782989501953e+00
6.031878948211669922e+00,1.249675154685974121e+00
1.033535480499267578e+01,3.715998172760009766e+00
1.063202476501464844e+01,5.285542964935302734e+00
5.468140125274658203e+00,9.102010130882263184e-01
7.620519638061523438e+00,1.176481842994689941e+00
-3.414669930934906006e-01,1.904868960380554199e+00
9.883675575256347656e+00,1.077761650085449219e+00
1.069158744812011719e+01,2.818989276885986328e+00
5.473346710205078125e-01,2.686148405075073242e+00
8.153973579406738281e+00,1.980930089950561523e+00
1.008288478851318359e+01,3.820406436920166016e+00
1.082096004486083984e+01,1.591448664665222168e+00
1.108388233184814453e+01,5.492982387542724609e+00
4.968771934509277344e+00,1.628117561340332031e-01
8.745734214782714844e+00,2.621850013732910156e+00
1.040490818023681641e+01,3.179933547973632812e+00
5.791645050048828125e+00,5.795664787292480469e-01
9.334509849548339844e+00,1.191722154617309570e+00
9.252460479736328125e+00,1.535192847251892090e+00
1.164844322204589844e+01,5.349000930786132812e+00
6.993236064910888672e+00,2.756742000579833984e+00
5.435546875000000000e+00,2.836599349975585938e-01
1.084337234497070312e+01,3.037061691284179688e+00
1.114631175994873047e+01,3.555674314498901367e+00
9.684114456176757812e+00,1.136878252029418945e+00
1.293648719787597656e+01,5.408388614654541016e+00
1.081449031829833984e+01,5.221377849578857422e+00
7.350043296813964844e+00,1.188445329666137695e+00
1.141257572174072266e+01,4.612680912017822266e+00
6.607740879058837891e+00,1.464635968208312988e+00
9.448673248291015625e+00,2.078315496444702148e+00
1.161609745025634766e+01,2.798629760742187500e+00
1.265259170532226562e+01,6.420730590820312500e+00
8.640606880187988281e+00,3.202801704406738281e+00
7.163516521453857422e+00,2.544716358184814453e+00
1.196529960632324219e+01,4.711443424224853516e+00
7.784762382507324219e+00,1.553192257881164551e+00
9.541459083557128906e+00,2.667896032333374023e+00
9.379268646240234375e+00,1.746312499046325684e+00
1.061438369750976562e+01,3.982121944427490234e+00
9.566623687744140625e+00,4.325311660766601562e+00
5.110517024993896484e+00,8.328005671501159668e-01
9.154519081115722656e+00,1.017572402954101562e+00
1.043264389038085938e+01,1.837100028991699219e+00
9.488325119018554688e+00,4.319077968597412109e+00
1.186695766448974609e+01,5.380666732788085938e+00
1.196271419525146484e+01,6.447183609008789062e+00
7.134622573852539062e+00,2.891145348548889160e-01
8.457531929016113281e+00,1.041998147964477539e+00
1.067888259887695312e+01,1.776310443878173828e+00
1.143233013153076172e+01,3.844880819320678711e+00
1.133058357238769531e+01,5.141944408416748047e+00
9.172928810119628906e+00,2.990499019622802734e+00
1.173516273498535156e+01,3.876326799392700195e+00
6.187008857727050781e+00,1.297836422920227051e+00
1.115846538543701172e+01,2.504342555999755859e+00
1.085471820831298828e+01,3.082753658294677734e+00
1.007345771789550781e+01,4.853152275085449219e+00
9.318630218505859375e+00,1.999864339828491211e+00
8.452588081359863281e+00,3.057324886322021484e+00
7.967180728912353516e+00,2.175319433212280273e+00
9.940385818481445312e+00,2.926663398742675781e+00
5.592082977294921875e+00,6.970484852790832520e-01
7.329318523406982422e+00,3.318338096141815186e-01
1.239702320098876953e+01,5.690776348114013672e+00
1.008744907379150391e+01,1.839210152626037598e+00
1.078032779693603516e+01,4.505712032318115234e+00
1.029069805145263672e+01,3.396492481231689453e+00
9.731375426054000854e-02,3.704093933105468750e+00
9.193692207336425781e+00,3.419902324676513672e+00
1.267040157318115234e+01,4.567395210266113281e+00
1.209296035766601562e+01,2.703463077545166016e+00
1.191732597351074219e+01,5.170173168182373047e+00
1.080977249145507812e+01,4.128259658813476562e+00
1.011978912353515625e+01,2.197758674621582031e+00
1.167384529113769531e+01,4.363803863525390625e+00
7.695646762847900391e+00,2.314632892608642578e+00
8.899060249328613281e+00,7.038206458091735840e-01
1.156893348693847656e+01,2.765676259994506836e+00
1.177028179168701172e+01,4.520539283752441406e+00
8.594285011291503906e+00,2.217802286148071289e+00
7.551553726196289062e+00,8.034484386444091797e-01
7.919179916381835938e+00,8.484199643135070801e-02
8.510257720947265625e+00,2.918346643447875977e+00
9.411235809326171875e+00,4.204332828521728516e+00
1.180533766746520996e+00,2.563308715820312500e+00
9.250288605690002441e-01,2.613855600357055664e+00
9.332047462463378906e+00,1.160601139068603516e+00
1.174980068206787109e+01,5.394822597503662109e+00
1.005800724029541016e+01,8.653713464736938477e-01
1.231272411346435547e+01,6.396173477172851562e+00
1.216810226440429688e+01,5.444560050964355469e+00
1.046706199645996094e+01,3.425998687744140625e+00
7.261595249176025391e+00,1.295070201158523560e-01
1.210238742828369141e+01,6.397246837615966797e+00
8.329233169555664062e+00,2.040591955184936523e+00
1.090224647521972656e+01,2.931646823883056641e+00
9.586946487426757812e+00,3.929140806198120117e+00
9.144298553466796875e+00,4.081012725830078125e+00
7.260168075561523438e+00,2.541254997253417969e+00
1.195775604248046875e+01,3.415530443191528320e+00
6.950293540954589844e+00,5.351097509264945984e-02
1.057364368438720703e+01,3.293724536895751953e+00
1.182305335998535156e+00,2.092195034027099609e+00
1.004843950271606445e+00,1.630377173423767090e+00
5.889171123504638672e+00,2.673266232013702393e-01
1.100854110717773438e+01,4.062690258026123047e+00
9.144829750061035156e+00,2.042095661163330078e+00
1.005224895477294922e+01,4.847389698028564453e+00
1.280625915527343750e+01,6.253020286560058594e+00
8.931829452514648438e+00,2.868555545806884766e+00
6.080002784729003906e+00,1.436101078987121582e+00
8.350410461425781250e+00,2.204373121261596680e+00
-2.999330520629882812e+00,1.942284703254699707e+00
1.179856014251708984e+01,5.724388122558593750e+00
2.768624305725097656e+00,2.259325742721557617e+00
1.005764579772949219e+01,1.143806338310241699e+00
7.088195800781250000e+00,1.356472253799438477e+00
9.543915748596191406e+00,1.885640978813171387e+00
1.143150997161865234e+01,5.354244232177734375e+00
9.378376960754394531e+00,2.129201650619506836e+00
5.875008106231689453e+00,2.457675933837890625e-01
1.111441516876220703e+01,4.072714805603027344e+00
3.916072845458984375e+00,1.152458906173706055e+00
9.597711563110351562e+00,3.136797666549682617e+00
5.783155918121337891e+00,2.111692905426025391e+00
8.757102012634277344e+00,1.103235006332397461e+00
4.208233833312988281e+00,1.291499733924865723e+00
7.191044330596923828e+00,3.525745570659637451e-01
1.276508426666259766e+01,4.263710498809814453e+00
6.234169960021972656e+00,1.813477635383605957e+00
1.083328533172607422e+01,4.138074874877929688e+00
1.066846275329589844e+01,5.376300334930419922e+00
1.195891571044921875e+01,3.402225255966186523e+00
6.312143802642822266e+00,9.875981211662292480e-01
5.817499637603759766e+00,1.081004500389099121e+00
1.166475296020507812e+01,3.180738687515258789e+00
7.156136512756347656e+00,1.109706759452819824e+00
1.175309753417968750e+01,2.608102083206176758e+00
8.543019294738769531e+00,2.120829343795776367e+00
9.936017036437988281e+00,3.432164669036865234e+00
6.589913845062255859e+00,7.278289198875427246e-01
1.172744560241699219e+01,2.446740388870239258e+00
1.170213413238525391e+01,4.492192268371582031e+00
9.571343421936035156e+00,4.019300460815429688e+00
1.239662837982177734e+01,5.576884269714355469e+00
1.117709064483642578e+01,4.762557029724121094e+00
1.011160087585449219e+01,3.849651813507080078e+00
9.574752449989318848e-01,2.200418233871459961e+00
4.711116790771484375e+00,8.362088799476623535e-01
9.154673576354980469e+00,2.137764215469360352e+00
8.754745483398437500e+00,2.821316003799438477e+00
1.214866161346435547e+01,4.956476211547851562e+00
8.646924018859863281e+00,2.480317354202270508e+00
6.699186801910400391e+00,2.537854194641113281e+00
1.186251354217529297e+01,3.050889730453491211e+00
-2.569182872772216797e+00,1.833597898483276367e+00
7.487515926361083984e+00,1.036972776055335999e-01
1.125203323364257812e+01,3.979781627655029297e+00
9.724473953247070312e+00,3.198838710784912109e+00
4.150950431823730469e+00,1.446653842926025391e+00
8.141990661621093750e+00,2.093580961227416992e+00
7.427352905273437500e+00,2.410535812377929688e+00
9.536720275878906250e+00,8.400537371635437012e-01
8.480800628662109375e+00,1.671939015388488770e+00
8.873658180236816406e+00,1.434547424316406250e+00
9.882935523986816406e+00,1.984174370765686035e+00
1.025644111633300781e+01,2.426467418670654297e+00
9.154747962951660156e+00,2.129127740859985352e+00
8.886405825614929199e-02,1.111027479171752930e+00
9.757000923156738281e+00,1.925282478332519531e+00
7.138435363769531250e+00,2.043800115585327148e+00
8.654143333435058594e+00,3.402525663375854492e+00
6.061674118041992188e+00,1.661598801612854004e+00
7.073345184326171875e+00,9.614711999893188477e-01
9.821024894714355469e+00,6.480233669281005859e-01
1.140031719207763672e+01,4.629033565521240234e+00
6.121913433074951172e+00,1.654659986495971680e+00
1.236947059631347656e+01,3.384358167648315430e+00
8.595739305019378662e-02,2.712717771530151367e+00
9.043457031250000000e+00,2.737243890762329102e+00
6.790816307067871094e+00,8.138206005096435547e-01
8.084216117858886719e+00,1.316037535667419434e+00
1.219837284088134766e+01,4.901289463043212891e+00
1.128201103210449219e+01,3.485922813415527344e+00
1.128218269348144531e+01,4.955184936523437500e+00
1.145087337493896484e+01,4.433189868927001953e+00
1.277813243865966797e+01,5.722309589385986328e+00
6.549434661865234375e+00,8.498751521110534668e-01
1.827937960624694824e+00,3.364574193954467773e+00
1.155967712402343750e+01,5.238199710845947266e+00
3.990967750549316406e+00,6.534594297409057617e-01
1.244429874420166016e+01,5.540988922119140625e+00
3.240116596221923828e+00,1.442457199096679688e+00
9.588860511779785156e+00,3.944039583206176758e+00
7.784110069274902344e+00,3.301171779632568359e+00
1.216950511932373047e+01,3.533849239349365234e+00
1.053817939758300781e+01,4.546378135681152344e+00
5.324069976806640625e+00,8.372828364372253418e-01
6.202575683593750000e+00,2.531475424766540527e-01
9.947155952453613281e+00,4.349813461303710938e+00
1.063962936401367188e+01,4.233821868896484375e+00
7.624794006347656250e+00,2.625528335571289062e+00
1.085239124298095703e+01,2.998559951782226562e+00
1.076390171051025391e+01,2.142855405807495117e+00
1.044137382507324219e+01,5.137810707092285156e+00
1.159827709197998047e+01,4.993751525878906250e+00
1.151439666748046875e+01,6.031976222991943359e+00
9.382575035095214844e+00,1.908870458602905273e+00
1.166090965270996094e+01,2.419680356979370117e+00
8.415186882019042969e+00,1.815188765525817871e+00
1.044826030731201172e+01,4.744913578033447266e+00
1.210602188110351562e+01,4.665621757507324219e+00
1.037074089050292969e+01,1.290793418884277344e+00
1.219161033630371094e+01,5.130968093872070312e+00
1.143618869781494141e+01,3.605944871902465820e+00
5.374882698059082031e+00,7.473902702331542969e-01
-4.366528987884521484e-01,4.394292354583740234e+00
4.714779853820800781e+00,8.167192339897155762e-01
1.256916046142578125e+01,3.724445104598999023e+00
-1.932808876037597656e+00,5.757793903350830078e+00
1.053316497802734375e+01,4.263880252838134766e+00
5.913650035858154297e+00,4.554180204868316650e-01
8.451962471008300781e+00,7.214466929435729980e-01
1.118441295623779297e+01,1.859556913375854492e+00
1.166442394256591797e+01,3.918359518051147461e+00
7.173738002777099609e+00,2.573420524597167969e+00
1.041571712493896484e+01,3.987931728363037109e+00
1.207218837738037109e+01,4.750961303710937500e+00
6.601778030395507812e+00,2.368217468261718750e+00
7.068550109863281250e+00,1.941414594650268555e+00
1.112377643585205078e+01,2.780914306640625000e+00
6.830924510955810547e+00,5.889893174171447754e-01
1.129485130310058594e+01,1.978777885437011719e+00
1.213863754272460938e+01,5.861707210540771484e+00
1.261351680755615234e+01,5.511677742004394531e+00
1.116331100463867188e+01,4.683659076690673828e+00
7.440994977951049805e-01,3.198648929595947266e+00
1.187590599060058594e+01,3.790773153305053711e+00
6.857869148254394531e+00,6.308451890945434570e-01
3.342495441436767578e+00,1.527145862579345703e+00
1.047889328002929688e+01,3.719478845596313477e+00
9.581780433654785156e+00,3.975916147232055664e+00
4.116009235382080078e+00,4.321942925453186035e-01
9.195810317993164062e+00,4.087429046630859375e+00
9.154558181762695312e+00,3.264654636383056641e+00
1.005984306335449219e+01,2.974890470504760742e+00
5.297859907150268555e-01,2.970772027969360352e+00
7.136637210845947266e+00,9.442934393882751465e-01
